gender,tweet
female,And people kept sayin I was gone get blockedt ______ https://t.co/Ak7GVJ5igX
female,Want to cry at the fact there's a huge spider in my room and I've lost it __
female,Grades were due at four and Miss. Dick still hasn't put papers I gave her today
female,My dad just called out my mom on the family wide group chat and she told him to square up. Never been more proud.
female,Holding on to memories; and I can't let go.
female,"@trendddsetta word, and it's not even like you can return food after you've tried that one nasty ass bite"
female,princess wearing the dress beb and I bought  https://t.co/oP2reTWoif
female,my health class is so uneducated about anal sex most of them are seniors and they didn't know lube should be used SMH!
female,She say she ain't a Thot she telling fairy tales and shit
female,"Multi Grammy Winning Artist and WETV Star Tina Campbell's ""An Evening with Tina Campbel... https://t.co/LbIpIaRrsa https://t.co/EeyUm0jYKg"
female,@WalkerLee__11 @AHapp03 he's always surprising us with something new and dope
female,@HarveyNichols @MaisonValentino  I have that bag in black and love it
female,RSR and B. Pollard going at it on the TL ________
female,All chick photos and videos. Cute chick strips so camgirl #babe https://t.co/OhMFArX4Ca https://t.co/zNYaH0efG0
female,"how the hell I am supposed to write a 1,500 word essay about one primary and one secondary source? #historyprobs"
female,Also buy #hollow on itunes and while you wait for it to download tweet #VoteToriKelly 12 times
female,PR News Announces 2015 Platinum PR and Agency Elite Award Winners https://t.co/qr55nEIfrG
female,@brittneymeyer when I was in TN  I ordered a pickle with my beer and the waitress looked at me like I was crazy! Lol
female,@tylerfontaine7 mine have been goldfish and Cheetos
female,"Please understand I've been drinking again, and all I do is hope"
female,when you and your best friend plan to rent an apartment together and go to florida state ____
female,The Wonders of the Female Body Getting Fit and Fab https://t.co/pMq5idLwVN
female,I want pickles and Starbucks
female,these new lights upstairs can go ahead and go back to where they came from.
female,Demotivational Star Wars Memes That Are Profound And Really Funny https://t.co/Bl4VjNvh9Q
female,Haven't had Oreos and peanutbutter in a minute. Think I'll treat myself.
female,@lclardy93 Aren't you just hip with your new Twitter and junk!__
female,@IzzyPackenham no im not... i wrote a reply and didnt tag you in it so i looked like a freak https://t.co/VcmXOzPysl
female,"@GeigerKali im your boyfriend, i can dress up and look like a dude and take you on a date and everything, im a sexy ass guy forreal......."
female,If people prayed more than they gossiped they would be better people with better lives better jobs and more opportunities #pray
female,Being in love is a wonderful feeling if it's with the right person and the feeling is mutual.
female,I've kept my cool for awhile now. But I've been pushed to my limit. And I'm about to snap.
female,ive told bri all this time it would happen and it finally did_
female,Your Kids Will Love These Fun and Free The Good DinosaurActivities https://t.co/SOTBanmA02 https://t.co/8bm0K56hqp
female,"I'm a wandering, popular person and I may be too much for you to handle. Jealousy and rage are right around the corner!"
female,And he did it again! @LukeChrisMuzic new video for #Famous .. Check it out! https://t.co/BFs86f9HbK ..Cool visuals for an amazing song__
female,Just ate an entire thing of Mac with broccoli and now I'm going to the gym #gonnapuke
female,I can't believe 3 places called me in one day and set up 3 interviews tomorrow.
female,@USERNAMEVIE @coolstorysugg BUT YOU DID THE BISH WHET WITH HIM AND HUGGED HIM
female,And then trust your friends (guinea pigs) when they tell you to stop and query agents already. :p #amwriting https://t.co/gnWJWlATjL
female,"Happy Monday #PowerBeauties! Today is a new day and a fresh start, make it productive! _ #Entrepreneur #goals #focus https://t.co/DiS9yL4rpL"
female,"Give me chastity and continence, but not yet. _"
female,The Crook and the Cards: A StoryPoem https://t.co/eR0bpd2SKm https://t.co/PBo57W7GRb
female,And people voted for this man. https://t.co/pZdYAMIP9w
female,Happy 10th birthday to @radiolemans @specutainment! Thank you for your excellent coverage and all your hard work!
female,@KravenMoor_Head it's funnier just to call you a boring cunt.. And watch you reply
female,Thought I'd be a little impulsive today and get a septum piercing bc why not.
female,There's this feeling that tells me he is gonna die and I'm trying so hard not to believe it but it keeps getting stronger
female,"If you don't cover your mouth when you sneeze or cough, you are disgusting  and I hate you._"
female,"I Don't want to talk about her, him or them. Just want to have the right people in my corner and_ https://t.co/nXEdN30AUb"
female,This Christian Celebrity Is Standing Up For Virgins. And What She Said Had Me Hollerin' AMEN! https://t.co/0PVBtpBVa6
female,Nobody Perfect So Shutup And Be Thankful Shit Could Be Worse
female,"Multi Grammy Winning Artist and WETV Star Tina Campbell's ""An Evening with Tina Campbel... https://t.co/Ie3PB56EVB https://t.co/JdimEEQ18m"
female,"@BaileeMadison ""Choose Happiness"" is the part that defiantly relates to me the most... https://t.co/7yrOqCl7KZ"
female,"Saturday night I went to 2 different restaurants and people and overheard people saying ""a true she brown/white mek..."" I was so mad!"
female,@JerzeyFreshVLM Sure did. And I played him this week. #winning
female,Girl fucking a 20 year old boy if that was me my cousin would break my back and kill the nigga__ #goodthingimnotdumblikethemhoes
female,They should have just spent money on dye and dyed the blue outfits red and saved the rest of the money
female,Photoset: afatblackfairy: micdotcom: Fat is not a dirty word  and #FatGirlsCan proves it Many fat women... https://t.co/nL7sUTnYP9
female,@keri_lowe @PBandJenelley_1 lol is she was worried about her son she wouldn't be all over Twitter selling stuff and talking about emoji
female,When you tell your friend 1pm and she manages to still want to take a shower 12 minutes later. _ @flowers525
female,@I_TweetWateva girl i don't need your money cause clearly I've been takin care of your man for the last year and a half
female,"There's a corgi and Karlie Kloss the the brewery twitter right now so, yes, my feminist agenda is advancing."
female,"Tan, eyebrows and nails tomorrow sounds like best day ever_"
female,We have has a dreadful day... rain rain and more rain.... so the photos today are out of the lucky bag....lol...... https://t.co/K2SQ1T4Qhl
female,"Someone behind me is asleep and snoring very loudly. I feel you, dude."
female,@snitchwich and if they're skeptical tell them you've been throwing up and don't want to throw up in the chicken
female,one person followed me and 2 people unfollowed me // automatically checked by https://t.co/JMHfsg7kMO
female,I can't make you appreciate me and I'm not going to try.
female,I Just Voted for @onedirection for #ArtistOfTheYear Go Here https://t.co/fp6H83kD1d and Vote for your favorite!  #AMAs #OneDirection
female,I'm about to pay for 10 dollars of gas w quarters and nickels hahaha the struggle
female,Going through my pictures from London and I found a picture of a plaque that I took at Brantwood. It's a quote from John Ruskins.
female,"The dutch king and the Minister of Foreign Affairs are in China this week, ...
https://t.co/M5UWuBIUkV https://t.co/8OHv1eWp7V"
female,"@LaLaKristiansen aww, thank u so much for that! I preciate u listening to my music! My goal is that you'll feel my passion and sincerity &lt;3"
female,"missing my truck, the beach, and long rides with mama. https://t.co/ubTa7Kj0Hj"
female,"When you ask a yes or no question and they answer with ""ok""..._"
female,"~ was the first thing she commented on.

""Hmm. And he still helped you? Despite being your mortal enemy in another ~ @BeyondCelerity"
female,Im fucking furious and scared and i want to cry and essentially its all over some fucking crisps
female,@say_ross good :) and yeah lots! we will catch up tomoz :) xxx
female,Mrs thornhill is my friend on sc and she def just talked to me about me smoking weed __
female,I SWEAR 2 GOD I SPEND MY LIFE SCHEDULING AND ATTENDING MEETINGS
female,This electricity business ya bora. I'm getting home just now to darkness and cold food _
female,I just ate my weight in chips and salsa. #NoRagrets __
female,"Everytime they play that go go shit, i just sit there and look lost_"
female,While I have the time to get my diet and fitness back on track in definitely using it to the fullest lol.
female,And I lowkey be feeding into them.... ___
female,Win a copy of Life and Death: Twilight Reimagined by Stephenie Meyer #Twilight10 via @booksatruestory https://t.co/943fTUZo98
female,"@toyella Its great isn't it, I love having time to do nice things with the kids, and see their smiles."
female,@emily_ray99 thank you em and I have!
female,This landlord got me and my roomies fucked up we leaving MF _
female,&amp;&amp; NOT ALL GIRLS ARE HOES. SOME OF US CARE ABOUT YOUR PERSONALITY &amp; NOT JUST THAT YOUR +6FT TALL AND MAKE GOOD MONEY
female,@cierrarozay i can go back to where I came from and run there
female,"Hi princess of light eyes _.
You and a great makeup artist __ .
You are awesome Lottie .
Please follow me babe ? __ @lottietommo x523"
female,Cock hungry honey sucks and fucks a big fake cock https://t.co/gdwgc5eOyZ
